2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 10:40:34,515 INFO     Training iteration 1026
2023-10-04 10:40:41,035 INFO     Iteration 1026 finished in 6.518998146057129s, # of env_steps trained 215430
2023-10-04 10:40:41,048 INFO     Training iteration 1027
2023-10-04 10:40:48,301 INFO     Iteration 1027 finished in 7.252003908157349s, # of env_steps trained 215660
2023-10-04 10:40:48,314 INFO     Training iteration 1028
2023-10-04 10:40:55,001 INFO     Iteration 1028 finished in 6.686006784439087s, # of env_steps trained 215860
2023-10-04 10:40:55,020 INFO     Training iteration 1029
2023-10-04 10:41:02,348 INFO     Iteration 1029 finished in 7.326998710632324s, # of env_steps trained 216080
2023-10-04 10:41:02,368 INFO     Training iteration 1030
2023-10-04 10:41:08,541 INFO     Iteration 1030 finished in 6.171997785568237s, # of env_steps trained 216270
2023-10-04 10:41:08,555 INFO     Training iteration 1031
2023-10-04 10:41:16,462 INFO     Iteration 1031 finished in 7.906000137329102s, # of env_steps trained 216490
2023-10-04 10:41:16,475 INFO     Training iteration 1032
2023-10-04 10:41:22,974 INFO     Iteration 1032 finished in 6.497998476028442s, # of env_steps trained 216690
2023-10-04 10:41:22,992 INFO     Training iteration 1033
2023-10-04 10:41:29,624 INFO     Iteration 1033 finished in 6.6310014724731445s, # of env_steps trained 216910
2023-10-04 10:41:29,643 INFO     Training iteration 1034
2023-10-04 10:41:37,472 INFO     Iteration 1034 finished in 7.827998399734497s, # of env_steps trained 217120
2023-10-04 10:41:37,490 INFO     Training iteration 1035
2023-10-04 10:41:43,905 INFO     Iteration 1035 finished in 6.414999723434448s, # of env_steps trained 217330
2023-10-04 10:41:43,922 INFO     Training iteration 1036
2023-10-04 10:41:50,139 INFO     Iteration 1036 finished in 6.215013742446899s, # of env_steps trained 217510
2023-10-04 10:41:50,153 INFO     Training iteration 1037
2023-10-04 10:41:58,305 INFO     Iteration 1037 finished in 8.151009798049927s, # of env_steps trained 217750
2023-10-04 10:41:58,317 INFO     Training iteration 1038
2023-10-04 10:42:04,491 INFO     Iteration 1038 finished in 6.171998977661133s, # of env_steps trained 217960
2023-10-04 10:42:04,506 INFO     Training iteration 1039
2023-10-04 10:42:11,864 INFO     Iteration 1039 finished in 7.3540120124816895s, # of env_steps trained 218180
2023-10-04 10:42:11,926 INFO     Training iteration 1040
2023-10-04 10:42:19,536 INFO     Iteration 1040 finished in 7.607995271682739s, # of env_steps trained 218410
2023-10-04 10:42:19,550 INFO     Training iteration 1041
2023-10-04 10:42:25,933 INFO     Iteration 1041 finished in 6.38198184967041s, # of env_steps trained 218600
2023-10-04 10:42:25,948 INFO     Training iteration 1042
2023-10-04 10:42:32,742 INFO     Iteration 1042 finished in 6.794000148773193s, # of env_steps trained 218830
2023-10-04 10:42:32,759 INFO     Training iteration 1043
2023-10-04 10:42:39,762 INFO     Iteration 1043 finished in 7.001996278762817s, # of env_steps trained 219020
2023-10-04 10:42:39,778 INFO     Training iteration 1044
2023-10-04 10:42:46,123 INFO     Iteration 1044 finished in 6.344983816146851s, # of env_steps trained 219230
2023-10-04 10:42:46,137 INFO     Training iteration 1045
2023-10-04 10:42:53,600 INFO     Iteration 1045 finished in 7.462001323699951s, # of env_steps trained 219440
2023-10-04 10:42:53,616 INFO     Training iteration 1046
2023-10-04 10:43:01,566 INFO     Iteration 1046 finished in 7.948013782501221s, # of env_steps trained 219670
2023-10-04 10:43:01,620 INFO     Training iteration 1047
2023-10-04 10:43:07,927 INFO     Iteration 1047 finished in 6.304984092712402s, # of env_steps trained 219880
2023-10-04 10:43:07,943 INFO     Training iteration 1048
2023-10-04 10:43:15,904 INFO     Iteration 1048 finished in 7.9589948654174805s, # of env_steps trained 220090
2023-10-04 10:43:15,918 INFO     Training iteration 1049
2023-10-04 10:43:22,696 INFO     Iteration 1049 finished in 6.777000188827515s, # of env_steps trained 220330
2023-10-04 10:43:22,710 INFO     Training iteration 1050
2023-10-04 10:43:30,714 INFO     Iteration 1050 finished in 8.000017881393433s, # of env_steps trained 220540
2023-10-04 10:43:30,744 INFO     Training iteration 1051
2023-10-04 10:43:37,737 INFO     Iteration 1051 finished in 6.992014408111572s, # of env_steps trained 220770
2023-10-04 10:43:37,756 INFO     Training iteration 1052
2023-10-04 10:43:45,786 INFO     Iteration 1052 finished in 8.028998851776123s, # of env_steps trained 221000
2023-10-04 10:43:45,799 INFO     Training iteration 1053
2023-10-04 10:43:52,709 INFO     Iteration 1053 finished in 6.908013820648193s, # of env_steps trained 221220
2023-10-04 10:43:52,726 INFO     Training iteration 1054
2023-10-04 10:43:59,228 INFO     Iteration 1054 finished in 6.500998258590698s, # of env_steps trained 221430
2023-10-04 10:43:59,246 INFO     Training iteration 1055
2023-10-04 10:44:07,081 INFO     Iteration 1055 finished in 7.834001302719116s, # of env_steps trained 221640
2023-10-04 10:44:07,100 INFO     Training iteration 1056
2023-10-04 10:44:13,196 INFO     Iteration 1056 finished in 6.093999147415161s, # of env_steps trained 221840
2023-10-04 10:44:13,215 INFO     Training iteration 1057
2023-10-04 10:44:20,463 INFO     Iteration 1057 finished in 7.243013143539429s, # of env_steps trained 222050
2023-10-04 10:44:20,525 INFO     Training iteration 1058
2023-10-04 10:44:27,611 INFO     Iteration 1058 finished in 7.084983825683594s, # of env_steps trained 222260
2023-10-04 10:44:27,625 INFO     Training iteration 1059
2023-10-04 10:44:35,763 INFO     Iteration 1059 finished in 8.136003732681274s, # of env_steps trained 222480
2023-10-04 10:44:35,788 INFO     Training iteration 1060
2023-10-04 10:44:42,102 INFO     Iteration 1060 finished in 6.3129966259002686s, # of env_steps trained 222670
2023-10-04 10:44:42,121 INFO     Training iteration 1061
2023-10-04 10:44:49,047 INFO     Iteration 1061 finished in 6.923999786376953s, # of env_steps trained 222900
2023-10-04 10:44:49,062 INFO     Training iteration 1062
2023-10-04 10:44:56,614 INFO     Iteration 1062 finished in 7.5510032176971436s, # of env_steps trained 223100
2023-10-04 10:44:56,632 INFO     Training iteration 1063
2023-10-04 10:45:02,884 INFO     Iteration 1063 finished in 6.251005411148071s, # of env_steps trained 223300
2023-10-04 10:45:02,903 INFO     Training iteration 1064
2023-10-04 10:45:11,295 INFO     Iteration 1064 finished in 8.390001773834229s, # of env_steps trained 223520
2023-10-04 10:45:11,315 INFO     Training iteration 1065
2023-10-04 10:45:18,061 INFO     Iteration 1065 finished in 6.743997573852539s, # of env_steps trained 223760
2023-10-04 10:45:18,078 INFO     Training iteration 1066
2023-10-04 10:45:24,845 INFO     Iteration 1066 finished in 6.766012191772461s, # of env_steps trained 223950
2023-10-04 10:45:24,864 INFO     Training iteration 1067
2023-10-04 10:45:32,828 INFO     Iteration 1067 finished in 7.962906122207642s, # of env_steps trained 224180
2023-10-04 10:45:32,846 INFO     Training iteration 1068
2023-10-04 10:45:38,764 INFO     Iteration 1068 finished in 5.9159839153289795s, # of env_steps trained 224380
2023-10-04 10:45:38,779 INFO     Training iteration 1069
2023-10-04 10:45:46,703 INFO     Iteration 1069 finished in 7.921999931335449s, # of env_steps trained 224600
2023-10-04 10:45:46,718 INFO     Training iteration 1070
2023-10-04 10:45:53,674 INFO     Iteration 1070 finished in 6.9549970626831055s, # of env_steps trained 224820
2023-10-04 10:45:53,690 INFO     Training iteration 1071
2023-10-04 10:46:01,651 INFO     Iteration 1071 finished in 7.959996700286865s, # of env_steps trained 225050
2023-10-04 10:46:01,670 INFO     Training iteration 1072
2023-10-04 10:46:08,636 INFO     Iteration 1072 finished in 6.9649999141693115s, # of env_steps trained 225270
2023-10-04 10:46:08,651 INFO     Training iteration 1073
2023-10-04 10:46:15,339 INFO     Iteration 1073 finished in 6.686715841293335s, # of env_steps trained 225490
2023-10-04 10:46:15,358 INFO     Training iteration 1074
2023-10-04 10:46:22,572 INFO     Iteration 1074 finished in 7.213001012802124s, # of env_steps trained 225690
2023-10-04 10:46:22,590 INFO     Training iteration 1075
2023-10-04 10:46:30,596 INFO     Iteration 1075 finished in 8.002007961273193s, # of env_steps trained 225920
2023-10-04 10:46:30,627 INFO     Training iteration 1076
2023-10-04 10:46:37,561 INFO     Iteration 1076 finished in 6.9329938888549805s, # of env_steps trained 226150
2023-10-04 10:46:37,576 INFO     Training iteration 1077
2023-10-04 10:46:45,534 INFO     Iteration 1077 finished in 7.953008413314819s, # of env_steps trained 226380
2023-10-04 10:46:45,605 INFO     Training iteration 1078
2023-10-04 10:46:52,590 INFO     Iteration 1078 finished in 6.984001159667969s, # of env_steps trained 226600
2023-10-04 10:46:52,606 INFO     Training iteration 1079
2023-10-04 10:46:58,683 INFO     Iteration 1079 finished in 6.075994253158569s, # of env_steps trained 226800
2023-10-04 10:46:58,700 INFO     Training iteration 1080
2023-10-04 10:47:06,735 INFO     Iteration 1080 finished in 8.031997203826904s, # of env_steps trained 227010
2023-10-04 10:47:06,760 INFO     Training iteration 1081
2023-10-04 10:47:13,100 INFO     Iteration 1081 finished in 6.337999105453491s, # of env_steps trained 227200
2023-10-04 10:47:13,119 INFO     Training iteration 1082
2023-10-04 10:47:20,407 INFO     Iteration 1082 finished in 7.285012722015381s, # of env_steps trained 227430
2023-10-04 10:47:20,483 INFO     Training iteration 1083
2023-10-04 10:47:27,214 INFO     Iteration 1083 finished in 6.728987693786621s, # of env_steps trained 227620
2023-10-04 10:47:27,234 INFO     Training iteration 1084
2023-10-04 10:47:34,852 INFO     Iteration 1084 finished in 7.6160008907318115s, # of env_steps trained 227860
2023-10-04 10:47:34,875 INFO     Training iteration 1085
2023-10-04 10:47:41,429 INFO     Iteration 1085 finished in 6.550999641418457s, # of env_steps trained 228040
2023-10-04 10:47:41,446 INFO     Training iteration 1086
2023-10-04 10:47:49,721 INFO     Iteration 1086 finished in 8.274461269378662s, # of env_steps trained 228250
2023-10-04 10:47:49,739 INFO     Training iteration 1087
2023-10-04 10:47:56,019 INFO     Iteration 1087 finished in 6.279001235961914s, # of env_steps trained 228460
2023-10-04 10:47:56,038 INFO     Training iteration 1088
2023-10-04 10:48:03,111 INFO     Iteration 1088 finished in 7.068014144897461s, # of env_steps trained 228690
2023-10-04 10:48:03,180 INFO     Training iteration 1089
2023-10-04 10:48:10,496 INFO     Iteration 1089 finished in 7.313990592956543s, # of env_steps trained 228900
2023-10-04 10:48:10,516 INFO     Training iteration 1090
2023-10-04 10:48:16,434 INFO     Iteration 1090 finished in 5.916995286941528s, # of env_steps trained 229080
2023-10-04 10:48:16,449 INFO     Training iteration 1091
2023-10-04 10:48:24,530 INFO     Iteration 1091 finished in 8.076014518737793s, # of env_steps trained 229290
2023-10-04 10:48:24,554 INFO     Training iteration 1092
2023-10-04 10:48:30,750 INFO     Iteration 1092 finished in 6.194005489349365s, # of env_steps trained 229500
2023-10-04 10:48:30,763 INFO     Training iteration 1093
2023-10-04 10:48:37,211 INFO     Iteration 1093 finished in 6.446998357772827s, # of env_steps trained 229710
2023-10-04 10:48:37,230 INFO     Training iteration 1094
2023-10-04 10:48:44,378 INFO     Iteration 1094 finished in 7.1459877490997314s, # of env_steps trained 229900
2023-10-04 10:48:44,396 INFO     Training iteration 1095
2023-10-04 10:48:52,599 INFO     Iteration 1095 finished in 8.202003002166748s, # of env_steps trained 230130
2023-10-04 10:48:52,617 INFO     Training iteration 1096
2023-10-04 10:48:58,452 INFO     Iteration 1096 finished in 5.833993434906006s, # of env_steps trained 230330
2023-10-04 10:48:58,468 INFO     Training iteration 1097
2023-10-04 10:49:04,847 INFO     Iteration 1097 finished in 6.377002954483032s, # of env_steps trained 230490
2023-10-04 10:49:04,866 INFO     Training iteration 1098
2023-10-04 10:49:12,967 INFO     Iteration 1098 finished in 8.09999704360962s, # of env_steps trained 230700
2023-10-04 10:49:12,987 INFO     Training iteration 1099
2023-10-04 10:49:19,071 INFO     Iteration 1099 finished in 6.083998918533325s, # of env_steps trained 230910
2023-10-04 10:49:19,085 INFO     Training iteration 1100
2023-10-04 10:49:26,600 INFO     Iteration 1100 finished in 7.510009527206421s, # of env_steps trained 231120
2023-10-04 10:49:26,667 INFO     Training iteration 1101
2023-10-04 10:49:33,503 INFO     Iteration 1101 finished in 6.833984375s, # of env_steps trained 231330
2023-10-04 10:49:33,520 INFO     Training iteration 1102
2023-10-04 10:49:39,471 INFO     Iteration 1102 finished in 5.9510040283203125s, # of env_steps trained 231540
2023-10-04 10:49:39,486 INFO     Training iteration 1103
2023-10-04 10:49:46,764 INFO     Iteration 1103 finished in 7.277010440826416s, # of env_steps trained 231740
2023-10-04 10:49:46,882 INFO     Training iteration 1104
2023-10-04 10:49:53,568 INFO     Iteration 1104 finished in 6.685000658035278s, # of env_steps trained 231950
2023-10-04 10:49:53,585 INFO     Training iteration 1105
2023-10-04 10:50:01,562 INFO     Iteration 1105 finished in 7.975996494293213s, # of env_steps trained 232160
2023-10-04 10:50:01,575 INFO     Training iteration 1106
2023-10-04 10:50:07,775 INFO     Iteration 1106 finished in 6.197999477386475s, # of env_steps trained 232370
2023-10-04 10:50:07,789 INFO     Training iteration 1107
2023-10-04 10:50:15,757 INFO     Iteration 1107 finished in 7.967138051986694s, # of env_steps trained 232600
2023-10-04 10:50:15,776 INFO     Training iteration 1108
2023-10-04 10:50:21,972 INFO     Iteration 1108 finished in 6.195004463195801s, # of env_steps trained 232800
2023-10-04 10:50:21,991 INFO     Training iteration 1109
2023-10-04 10:50:29,507 INFO     Iteration 1109 finished in 7.515005826950073s, # of env_steps trained 233030
2023-10-04 10:50:29,524 INFO     Training iteration 1110
2023-10-04 10:50:36,523 INFO     Iteration 1110 finished in 6.997999906539917s, # of env_steps trained 233240
2023-10-04 10:50:36,541 INFO     Training iteration 1111
2023-10-04 10:50:44,510 INFO     Iteration 1111 finished in 7.967983245849609s, # of env_steps trained 233470
2023-10-04 10:50:44,532 INFO     Training iteration 1112
2023-10-04 10:50:50,993 INFO     Iteration 1112 finished in 6.457005023956299s, # of env_steps trained 233670
2023-10-04 10:50:51,015 INFO     Training iteration 1113
2023-10-04 10:50:58,318 INFO     Iteration 1113 finished in 7.2980077266693115s, # of env_steps trained 233900
2023-10-04 10:50:58,390 INFO     Training iteration 1114
2023-10-04 10:51:04,685 INFO     Iteration 1114 finished in 6.292987823486328s, # of env_steps trained 234090
2023-10-04 10:51:04,699 INFO     Training iteration 1115
2023-10-04 10:51:11,278 INFO     Iteration 1115 finished in 6.577997207641602s, # of env_steps trained 234310
2023-10-04 10:51:11,295 INFO     Training iteration 1116
2023-10-04 10:51:18,092 INFO     Iteration 1116 finished in 6.795999526977539s, # of env_steps trained 234490
2023-10-04 10:51:18,105 INFO     Training iteration 1117
2023-10-04 10:51:24,132 INFO     Iteration 1117 finished in 6.025999546051025s, # of env_steps trained 234700
2023-10-04 10:51:24,149 INFO     Training iteration 1118
2023-10-04 10:51:32,440 INFO     Iteration 1118 finished in 8.29000186920166s, # of env_steps trained 234910
2023-10-04 10:51:32,460 INFO     Training iteration 1119
2023-10-04 10:51:38,694 INFO     Iteration 1119 finished in 6.232001543045044s, # of env_steps trained 235120
2023-10-04 10:51:38,712 INFO     Training iteration 1120
2023-10-04 10:51:44,991 INFO     Iteration 1120 finished in 6.277017593383789s, # of env_steps trained 235330
2023-10-04 10:51:45,011 INFO     Training iteration 1121
2023-10-04 10:51:53,035 INFO     Iteration 1121 finished in 8.023008584976196s, # of env_steps trained 235540
2023-10-04 10:51:53,050 INFO     Training iteration 1122
2023-10-04 10:51:59,118 INFO     Iteration 1122 finished in 6.066997766494751s, # of env_steps trained 235720
2023-10-04 10:51:59,139 INFO     Training iteration 1123
2023-10-04 10:52:06,274 INFO     Iteration 1123 finished in 7.0440075397491455s, # of env_steps trained 235940
2023-10-04 10:52:06,323 INFO     Training iteration 1124
2023-10-04 10:52:13,283 INFO     Iteration 1124 finished in 6.9579856395721436s, # of env_steps trained 236140
2023-10-04 10:52:13,299 INFO     Training iteration 1125
2023-10-04 10:52:20,745 INFO     Iteration 1125 finished in 7.442012786865234s, # of env_steps trained 236360
2023-10-04 10:52:20,819 INFO     Training iteration 1126
2023-10-04 10:52:27,646 INFO     Iteration 1126 finished in 6.824984073638916s, # of env_steps trained 236560
2023-10-04 10:52:27,663 INFO     Training iteration 1127
2023-10-04 10:52:35,520 INFO     Iteration 1127 finished in 7.856001377105713s, # of env_steps trained 236770
2023-10-04 10:52:35,540 INFO     Training iteration 1128
2023-10-04 10:52:41,733 INFO     Iteration 1128 finished in 6.192014932632446s, # of env_steps trained 236970
2023-10-04 10:52:41,751 INFO     Training iteration 1129
2023-10-04 10:52:49,024 INFO     Iteration 1129 finished in 7.270008087158203s, # of env_steps trained 237190
2023-10-04 10:52:49,094 INFO     Training iteration 1130
2023-10-04 10:52:56,151 INFO     Iteration 1130 finished in 7.0559868812561035s, # of env_steps trained 237410
2023-10-04 10:52:56,165 INFO     Training iteration 1131
2023-10-04 10:53:02,200 INFO     Iteration 1131 finished in 6.033001184463501s, # of env_steps trained 237600
2023-10-04 10:53:02,214 INFO     Training iteration 1132
2023-10-04 10:53:10,386 INFO     Iteration 1132 finished in 8.170990467071533s, # of env_steps trained 237810
2023-10-04 10:53:10,402 INFO     Training iteration 1133
2023-10-04 10:53:16,758 INFO     Iteration 1133 finished in 6.355005502700806s, # of env_steps trained 238020
2023-10-04 10:53:16,776 INFO     Training iteration 1134
2023-10-04 10:53:24,479 INFO     Iteration 1134 finished in 7.700995922088623s, # of env_steps trained 238250
2023-10-04 10:53:24,494 INFO     Training iteration 1135
2023-10-04 10:53:30,676 INFO     Iteration 1135 finished in 6.180998086929321s, # of env_steps trained 238450
2023-10-04 10:53:30,691 INFO     Training iteration 1136
2023-10-04 10:53:36,815 INFO     Iteration 1136 finished in 6.122997283935547s, # of env_steps trained 238630
2023-10-04 10:53:36,827 INFO     Training iteration 1137
2023-10-04 10:53:44,629 INFO     Iteration 1137 finished in 7.79999852180481s, # of env_steps trained 238840
2023-10-04 10:53:44,646 INFO     Training iteration 1138
2023-10-04 10:53:50,851 INFO     Iteration 1138 finished in 6.202998876571655s, # of env_steps trained 239040
2023-10-04 10:53:50,870 INFO     Training iteration 1139
2023-10-04 10:53:58,689 INFO     Iteration 1139 finished in 7.815014123916626s, # of env_steps trained 239260
2023-10-04 10:53:58,765 INFO     Training iteration 1140
2023-10-04 10:54:05,918 INFO     Iteration 1140 finished in 7.151986837387085s, # of env_steps trained 239470
2023-10-04 10:54:05,935 INFO     Training iteration 1141
2023-10-04 10:54:13,713 INFO     Iteration 1141 finished in 7.775009393692017s, # of env_steps trained 239700
2023-10-04 10:54:13,777 INFO     Training iteration 1142
2023-10-04 10:54:20,241 INFO     Iteration 1142 finished in 6.461997985839844s, # of env_steps trained 239910
2023-10-04 10:54:20,258 INFO     Training iteration 1143
2023-10-04 10:54:26,295 INFO     Iteration 1143 finished in 6.03599739074707s, # of env_steps trained 240090
2023-10-04 10:54:26,314 INFO     Training iteration 1144
2023-10-04 10:54:34,349 INFO     Iteration 1144 finished in 8.032998323440552s, # of env_steps trained 240300
2023-10-04 10:54:34,362 INFO     Training iteration 1145
2023-10-04 10:54:40,823 INFO     Iteration 1145 finished in 6.458997964859009s, # of env_steps trained 240500
2023-10-04 10:54:40,840 INFO     Training iteration 1146
2023-10-04 10:54:48,605 INFO     Iteration 1146 finished in 7.760026454925537s, # of env_steps trained 240700
2023-10-04 10:54:48,682 INFO     Training iteration 1147
2023-10-04 10:54:55,414 INFO     Iteration 1147 finished in 6.729986667633057s, # of env_steps trained 240920
2023-10-04 10:54:55,434 INFO     Training iteration 1148
2023-10-04 10:55:02,200 INFO     Iteration 1148 finished in 6.765002250671387s, # of env_steps trained 241130
2023-10-04 10:55:02,219 INFO     Training iteration 1149
2023-10-04 10:55:10,201 INFO     Iteration 1149 finished in 7.980998516082764s, # of env_steps trained 241360
2023-10-04 10:55:10,220 INFO     Training iteration 1150
2023-10-04 10:55:16,335 INFO     Iteration 1150 finished in 6.113999366760254s, # of env_steps trained 241540
2023-10-04 10:55:16,354 INFO     Training iteration 1151
2023-10-04 10:55:24,518 INFO     Iteration 1151 finished in 8.16200304031372s, # of env_steps trained 241760
2023-10-04 10:55:24,536 INFO     Training iteration 1152
2023-10-04 10:55:30,786 INFO     Iteration 1152 finished in 6.24899697303772s, # of env_steps trained 241960
2023-10-04 10:55:30,805 INFO     Training iteration 1153
2023-10-04 10:55:38,330 INFO     Iteration 1153 finished in 7.52101469039917s, # of env_steps trained 242200
2023-10-04 10:55:38,405 INFO     Training iteration 1154
2023-10-04 10:55:45,482 INFO     Iteration 1154 finished in 7.075985431671143s, # of env_steps trained 242410
2023-10-04 10:55:45,503 INFO     Training iteration 1155
2023-10-04 10:55:51,848 INFO     Iteration 1155 finished in 6.343997240066528s, # of env_steps trained 242600
2023-10-04 10:55:51,865 INFO     Training iteration 1156
2023-10-04 10:55:59,870 INFO     Iteration 1156 finished in 8.003998041152954s, # of env_steps trained 242800
2023-10-04 10:55:59,885 INFO     Training iteration 1157
2023-10-04 10:56:07,294 INFO     Iteration 1157 finished in 7.40501594543457s, # of env_steps trained 243040
2023-10-04 10:56:07,360 INFO     Training iteration 1158
2023-10-04 10:56:14,337 INFO     Iteration 1158 finished in 6.974982261657715s, # of env_steps trained 243250
2023-10-04 10:56:14,357 INFO     Training iteration 1159
2023-10-04 10:56:20,604 INFO     Iteration 1159 finished in 6.24500298500061s, # of env_steps trained 243450
2023-10-04 10:56:20,620 INFO     Training iteration 1160
2023-10-04 10:56:28,806 INFO     Iteration 1160 finished in 8.184999942779541s, # of env_steps trained 243670
2023-10-04 10:56:28,825 INFO     Training iteration 1161
2023-10-04 10:56:35,308 INFO     Iteration 1161 finished in 6.480997323989868s, # of env_steps trained 243850
2023-10-04 10:56:35,330 INFO     Training iteration 1162
2023-10-04 10:56:43,471 INFO     Iteration 1162 finished in 8.14000129699707s, # of env_steps trained 244080
2023-10-04 10:56:43,487 INFO     Training iteration 1163
2023-10-04 10:56:49,674 INFO     Iteration 1163 finished in 6.18600058555603s, # of env_steps trained 244280
2023-10-04 10:56:49,693 INFO     Training iteration 1164
2023-10-04 10:56:57,027 INFO     Iteration 1164 finished in 7.330005884170532s, # of env_steps trained 244510
2023-10-04 10:56:57,090 INFO     Training iteration 1165
2023-10-04 10:57:04,270 INFO     Iteration 1165 finished in 7.177990198135376s, # of env_steps trained 244730
2023-10-04 10:57:04,289 INFO     Training iteration 1166
2023-10-04 10:57:10,939 INFO     Iteration 1166 finished in 6.64901328086853s, # of env_steps trained 244950
2023-10-04 10:57:10,956 INFO     Training iteration 1167
2023-10-04 10:57:18,024 INFO     Iteration 1167 finished in 7.0670084953308105s, # of env_steps trained 245140
2023-10-04 10:57:18,043 INFO     Training iteration 1168
2023-10-04 10:57:24,303 INFO     Iteration 1168 finished in 6.258999347686768s, # of env_steps trained 245340
2023-10-04 10:57:24,324 INFO     Training iteration 1169
2023-10-04 10:57:32,274 INFO     Iteration 1169 finished in 7.9479992389678955s, # of env_steps trained 245560
2023-10-04 10:57:32,293 INFO     Training iteration 1170
2023-10-04 10:57:38,544 INFO     Iteration 1170 finished in 6.249998092651367s, # of env_steps trained 245760
2023-10-04 10:57:38,562 INFO     Training iteration 1171
2023-10-04 10:57:45,220 INFO     Iteration 1171 finished in 6.655001163482666s, # of env_steps trained 245970
2023-10-04 10:57:45,311 INFO     Training iteration 1172
2023-10-04 10:57:53,092 INFO     Iteration 1172 finished in 7.777983903884888s, # of env_steps trained 246180
2023-10-04 10:57:53,110 INFO     Training iteration 1173
2023-10-04 10:58:00,002 INFO     Iteration 1173 finished in 6.889998197555542s, # of env_steps trained 246420
2023-10-04 10:58:00,019 INFO     Training iteration 1174
2023-10-04 10:58:08,117 INFO     Iteration 1174 finished in 8.0969979763031s, # of env_steps trained 246630
2023-10-04 10:58:08,138 INFO     Training iteration 1175
2023-10-04 10:58:14,212 INFO     Iteration 1175 finished in 6.073009490966797s, # of env_steps trained 246840
2023-10-04 10:58:14,231 INFO     Training iteration 1176
2023-10-04 10:58:22,352 INFO     Iteration 1176 finished in 8.119997501373291s, # of env_steps trained 247070
2023-10-04 10:58:22,367 INFO     Training iteration 1177
2023-10-04 10:58:28,513 INFO     Iteration 1177 finished in 6.1439971923828125s, # of env_steps trained 247270
2023-10-04 10:58:28,527 INFO     Training iteration 1178
2023-10-04 10:58:35,363 INFO     Iteration 1178 finished in 6.8310041427612305s, # of env_steps trained 247490
2023-10-04 10:58:35,507 INFO     Training iteration 1179
2023-10-04 10:58:42,938 INFO     Iteration 1179 finished in 7.429985761642456s, # of env_steps trained 247670
2023-10-04 10:58:42,952 INFO     Training iteration 1180
2023-10-04 10:58:49,089 INFO     Iteration 1180 finished in 6.135998487472534s, # of env_steps trained 247880
2023-10-04 10:58:49,106 INFO     Training iteration 1181
2023-10-04 10:58:57,202 INFO     Iteration 1181 finished in 8.09499740600586s, # of env_steps trained 248090
2023-10-04 10:58:57,221 INFO     Training iteration 1182
2023-10-04 10:59:03,623 INFO     Iteration 1182 finished in 6.400999307632446s, # of env_steps trained 248290
2023-10-04 10:59:03,639 INFO     Training iteration 1183
2023-10-04 10:59:10,759 INFO     Iteration 1183 finished in 7.116011142730713s, # of env_steps trained 248530
2023-10-04 10:59:10,823 INFO     Training iteration 1184
2023-10-04 10:59:18,209 INFO     Iteration 1184 finished in 7.383987665176392s, # of env_steps trained 248740
2023-10-04 10:59:18,231 INFO     Training iteration 1185
2023-10-04 10:59:24,172 INFO     Iteration 1185 finished in 5.939001798629761s, # of env_steps trained 248930
2023-10-04 10:59:24,193 INFO     Training iteration 1186
2023-10-04 10:59:32,143 INFO     Iteration 1186 finished in 7.947007179260254s, # of env_steps trained 249150
2023-10-04 10:59:32,180 INFO     Training iteration 1187
2023-10-04 10:59:38,387 INFO     Iteration 1187 finished in 6.2050018310546875s, # of env_steps trained 249340
2023-10-04 10:59:38,400 INFO     Training iteration 1188
2023-10-04 10:59:45,088 INFO     Iteration 1188 finished in 6.686999797821045s, # of env_steps trained 249570
2023-10-04 10:59:45,106 INFO     Training iteration 1189
2023-10-04 10:59:53,025 INFO     Iteration 1189 finished in 7.917999267578125s, # of env_steps trained 249750
2023-10-04 10:59:53,042 INFO     Training iteration 1190
2023-10-04 10:59:59,092 INFO     Iteration 1190 finished in 6.048999547958374s, # of env_steps trained 249960
2023-10-04 10:59:59,111 INFO     Training iteration 1191
2023-10-04 11:00:07,445 INFO     Iteration 1191 finished in 8.332003593444824s, # of env_steps trained 250160
2023-10-04 11:00:07,470 INFO     Training iteration 1192
2023-10-04 11:00:13,520 INFO     Iteration 1192 finished in 6.047138452529907s, # of env_steps trained 250380
2023-10-04 11:00:13,535 INFO     Training iteration 1193
2023-10-04 11:00:20,101 INFO     Iteration 1193 finished in 6.564998388290405s, # of env_steps trained 250580
2023-10-04 11:00:20,118 INFO     Training iteration 1194
2023-10-04 11:00:28,289 INFO     Iteration 1194 finished in 8.170005321502686s, # of env_steps trained 250790
2023-10-04 11:00:28,309 INFO     Training iteration 1195
2023-10-04 11:00:34,867 INFO     Iteration 1195 finished in 6.556997299194336s, # of env_steps trained 251000
2023-10-04 11:00:34,883 INFO     Training iteration 1196
2023-10-04 11:00:42,786 INFO     Iteration 1196 finished in 7.902003049850464s, # of env_steps trained 251210
2023-10-04 11:00:42,803 INFO     Training iteration 1197
2023-10-04 11:00:48,933 INFO     Iteration 1197 finished in 6.12900710105896s, # of env_steps trained 251420
2023-10-04 11:00:48,947 INFO     Training iteration 1198
2023-10-04 11:00:55,632 INFO     Iteration 1198 finished in 6.677016496658325s, # of env_steps trained 251620
2023-10-04 11:00:55,637 INFO     Training iteration 1199
2023-10-04 11:01:03,095 INFO     Iteration 1199 finished in 7.455976724624634s, # of env_steps trained 251830
